BHK,Size,City,Bathroom,Area Type,Furnishing Status,Tenant Preferred,Rent,Description,Neighborhood_Overview,Picture_URL,Amenities,Bedrooms,Bathrooms_Airbnb,Property_Type,Room_Type,Price_Airbnb
2,650,Kolkata,1,Carpet Area,Unfurnished,Family,7900,"Our spacious 2048 sq. ft. 5 bedroom. 2 bath, house is the perfect place for serious minded groups. <br /><br />We welcome business travelers and family travelers looking for a quiet, sanitized gorgeous home for extended stays in the city. Our reviews emphasize that we offer the comfortable accommodations to meet all of your needed expectations.<br />Welcome to Albany",,https://a0.muscache.com/pictures/efcc69ea-7277-4b8d-bebc-3b0f2500e1c2.jpg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hair dryer"", ""Body soap"", ""Dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""Air conditioning"", ""Essentials"", ""First aid kit"", ""Free parking on premises"", ""Dishes and silverware"", ""Crib"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Lockbox"", ""Fire extinguisher"", ""Stove"", ""High chair""]",5.0,2.0,Entire home,Entire home/apt,
2,400,Kolkata,2,Carpet Area,Unfurnished,Bachelors,9000,"Cute single family home in a convenient location with the lots of restaurants, bars and shops right around the corner. It features a driveway with covered parking, a nice outdoor area and central air. My place is close to University of Albany, shopping malls and plazas, bars, restaurants, the airport, the city center, parks, art and culture. Parties and events are not allowed.",,https://a0.muscache.com/pictures/hosting/Hosting-20620135/original/37da42ee-8c0e-4720-ac0c-5e9a17a5c65e.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Ethernet connection"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Private entrance"", ""Hair dryer"", ""Outdoor dining area"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Central air conditioning"", ""TV with standard cable"", ""Dedicated workspace"", ""Microwave"", ""Dryer \u2013\u00a0In unit"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Pets allowed"", ""Long term stays allowed"", ""Oven"", ""BBQ grill"", ""Exterior security cameras on property"", ""Essentials"", ""Outdoor furniture"", ""Single level home"", ""Pack \u2019n play/Travel crib"", ""First aid kit"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free street parking"", ""Game console"", ""Fire extinguisher"", ""Private backyard \u2013 Fully fenced"", ""Keypad"", ""Stove""]",2.0,1.0,Entire home,Entire home/apt,
1,300,Kolkata,1,Carpet Area,Unfurnished,Bachelors/Family,4000,"Our recently remodeled one-bedroom apartment boasts a park view, easy parking and is close to downtown Albany. We have an easy walk to groceries, Government Buildings, Albany Law School, College of Pharmacy, VA and Albany Medical Center Hospitals, and Lark Street restaurants and nightlife. The living area features a queen size futon and views of the sunset most evenings, and the bedroom features a luxurious queen-sized memory foam bed and access to our quiet garden where the sun rises.",,https://a0.muscache.com/pictures/63864f6a-3bcc-4c13-8fe0-e7ea9f02b01d.jpg,"[""Smoke alarm"", ""Kitchen"", ""Clothing storage: closet and dresser"", ""Gas stove"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Park view"", ""Bathtub"", ""Wifi \u2013 49 Mbps"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Dining table"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""Drying rack for clothing"", ""Toaster"", ""Essentials"", ""Coffee"", ""Laundromat nearby"", ""Books and reading material"", ""Central heating"", ""First aid kit"", ""Conditioner"", ""Window AC unit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Lockbox"", ""Fire extinguisher"", ""Cleaning products"", ""Shared backyard \u2013 Fully fenced"", ""HDTV with Amazon Prime Video, Netflix, DVD player""]",1.0,1.0,Entire rental unit,Entire home/apt,
3,1600,Kolkata,1,Super Area,Unfurnished,Bachelors/Family,6500,"This full apartment is located on the 3rd floor in this beautiful Victorian. All the comforts of home. Nothing shared,has a full bathtub,full kitchen,one bedroom with a queen bed. Living room and an office,located next to Albany Medical Center and close to law schools and universities.<br /><br />We have a strict NO SMOKING NO VAPING in the house or on the property policy. You will be asked to vacate the premises if you cannot comply.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjA2NzE5NjY%3D/original/c836c55d-e702-4e25-8177-166eee63cd1b.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Ethernet connection"", ""Wifi"", ""Hot water"", ""Hair dryer"", ""Dryer"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""TV with standard cable"", ""Dedicated workspace"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""Backyard"", ""Air conditioning"", ""Essentials"", ""First aid kit"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free street parking"", ""Fire extinguisher"", ""Keypad"", ""Stove""]",1.0,1.0,Entire home,Entire home/apt,
1,400,Kolkata,1,Super Area,Semi-Furnished,Bachelors,8000,"Relax in our cozy home on a quiet one-way street. Plenty of free street parking available.<br />With a large dining and living room, fully stocked kitchen, and furnished private room, our home is the perfect affordable stay for working professionals, students, and people in-between housing.<br /><br /><br />Newly furnished and renovated in 2017.<br />Minutes from major universities and hospitals.<br />Entire home is 3 bed 1 bath (you have a private bedroom with door lock).<br />CDTA Bus stop 1 block away.",,https://a0.muscache.com/pictures/b19e27d4-4a6e-43a7-add8-4a493d854c69.jpg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Hot water"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Bathtub"", ""Cooking basics"", ""Baking sheet"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Dining table"", ""Long term stays allowed"", ""Oven"", ""Radiant heating"", ""Backyard"", ""Toaster"", ""Essentials"", ""Lock on bedroom door"", ""Laundromat nearby"", ""Shared patio or balcony"", ""Outdoor furniture"", ""Books and reading material"", ""Central heating"", ""First aid kit"", ""TV with Roku"", ""Free washer \u2013 In unit"", ""Window AC unit"", ""Dishes and silverware"", ""Free parking on premises"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Self check-in"", ""Freezer"", ""Coffee maker: drip coffee maker"", ""Free street parking"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Cleaning products"", ""Keypad"", ""Clothing storage: walk-in closet"", ""Stove""]",1.0,1.0,Private room in home,Private room,
2,1000,Kolkata,1,Super Area,Unfurnished,Bachelors/Family,7000,"A cozy private apartment. The Blair Suite, named after the original owner of this beautiful 1890's Victorian, is located on the basement floor. It has it's own private entrance on the side of the home. Located in historic Albany, close to everything, hospitals, schools, museums, restaurants and Washington Park.<br /><br />We have a strict NO SMOKING NO VAPING in the house or on the property policy. You will be asked to vacate the premises if you cannot comply.",,https://a0.muscache.com/pictures/fd849090-1271-4243-abfb-f07273259981.jpg,"[""Smoke alarm"", ""Kitchen"", ""Ethernet connection"", ""Clothing storage: closet and dresser"", ""Portable air conditioning"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""Outdoor dining area"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Baking sheet"", ""Shampoo"", ""Iron"", ""TV with standard cable"", ""Dedicated workspace"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Heating"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Portable fans"", ""Paid washer \u2013 In building"", ""Toaster"", ""Essentials"", ""First aid kit"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Fire extinguisher"", ""Private backyard \u2013 Fully fenced"", ""Cleaning products"", ""Keypad"", ""Paid dryer \u2013 In building"", ""Stove""]",1.0,1.0,Entire rental unit,Entire home/apt,
1,355,Kolkata,1,Carpet Area,Semi-Furnished,Bachelors/Family,5300,"Lovely Ranch home nestled on a quiet street near the SUNY campus. This home has a detached garage, porch and patio.  There's central air, new dishwasher, 55"" 4k Smart TV, new furniture, lots of seating and expanding dining table for up to 8+.  Lots of Parking.  2 Queen bedrooms and 2 more beds can be added to one of the common rooms.",,https://a0.muscache.com/pictures/hosting/Hosting-21449583/original/9c9f89a5-3d43-4b38-ac43-c03ceac5bf61.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Private patio or balcony"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""Outdoor dining area"", ""Dryer"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Central air conditioning"", ""Hot water kettle"", ""Dedicated workspace"", ""Wine glasses"", ""Baking sheet"", ""Clothing storage"", ""Heating"", ""Washer \u2013\u00a0In unit"", ""Hammock"", ""Smart lock"", ""Extra pillows and blankets"", ""Pets allowed"", ""Long term stays allowed"", ""Oven"", ""BBQ grill"", ""Exterior security cameras on property"", ""Toaster"", ""Outdoor furniture"", ""Sound system"", ""Books and reading material"", ""Pack \u2019n play/Travel crib"", ""First aid kit"", ""Barbecue utensils"", ""Free parking on premises"", ""Dishes and silverware"", ""Crib"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Self check-in"", ""Freezer"", ""HDTV with Amazon Prime Video, Apple TV, Hulu, Netflix, premium cable, Roku"", ""Fire extinguisher"", ""Children\u2019s bikes"", ""Bidet"", ""Board games"", ""Stove"", ""Changing table - available upon request"", ""Baby bath - available upon request"", ""Private backyard""]",4.0,1.0,Entire home,Entire home/apt,
2,1000,Kolkata,1,Super Area,Semi-Furnished,Bachelors/Family,6000,"Come explore Albany in my newly renovated fully furnished apartment which is conveniently located near hospitals, schools, parks and restaurants.",,https://a0.muscache.com/pictures/19ecf240-ce00-4184-a44a-bcb94e4e63e6.jpg,"[""Smoke alarm"", ""Kitchen"", ""Ethernet connection"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hair dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Hot water kettle"", ""Building staff"", ""Dedicated workspace"", ""Microwave"", ""Heating"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""Toaster"", ""Essentials"", ""Coffee"", ""Books and reading material"", ""Window AC unit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Cleaning available during stay"", ""Stove""]",1.0,1.0,Entire rental unit,Entire home/apt,
2,800,Kolkata,1,Super Area,Unfurnished,Bachelors/Family,8500,"Relax in our cozy home on a quiet one-way street. Plenty of free street parking available.<br />With a large dining and living room, fully stocked kitchen, and furnished private room, our home is the perfect affordable stay for working professionals, students, and people in-between housing.<br /><br /><br />Newly furnished and renovated in 2017.<br />Minutes from major universities and hospitals.<br />Entire home is 3 bed 1 bath (you have a private bedroom with door lock).<br />CDTA Bus stop 1 block away.",,https://a0.muscache.com/pictures/35d8c2e8-b809-49ac-b465-20676c347c10.jpg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Hot water"", ""Hair dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Bathtub"", ""Cooking basics"", ""Baking sheet"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Dining table"", ""Long term stays allowed"", ""Oven"", ""Radiant heating"", ""Toaster"", ""Essentials"", ""Lock on bedroom door"", ""Outdoor furniture"", ""Shared patio or balcony"", ""Books and reading material"", ""Clothing storage: closet"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Window AC unit"", ""Dishes and silverware"", ""Free parking on premises"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Self check-in"", ""Freezer"", ""Coffee maker: drip coffee maker"", ""Free street parking"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Cleaning products"", ""Keypad"", ""Stove"", ""Shared backyard \u2013 Fully fenced""]",1.0,1.0,Private room in home,Private room,
2,850,Kolkata,2,Super Area,Unfurnished,Bachelors/Family,12500,"Relax in our cozy home on a quiet one-way street. Plenty of free street parking available.<br />With a large dining and living room, fully stocked kitchen, and furnished private room, our home is the perfect affordable stay for working professionals, students, and people in-between housing.<br /><br /><br />Newly furnished and renovated in 2017.<br />Minutes from major universities and hospitals.<br />Entire home is 3 bed 1 bath (you have a private bedroom with door lock).<br />CDTA Bus stop 1 block away.",,https://a0.muscache.com/pictures/bc39005d-d904-4452-8b8d-8a541a23e0ce.jpg,"[""Smoke alarm"", ""Dishwasher"", ""Wifi"", ""Hot water"", ""Hair dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Bathtub"", ""Cooking basics"", ""Baking sheet"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Dining table"", ""Hammock"", ""Long term stays allowed"", ""Oven"", ""Radiant heating"", ""Toaster"", ""Essentials"", ""Lock on bedroom door"", ""Outdoor furniture"", ""Shared patio or balcony"", ""Books and reading material"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Window AC unit"", ""Dishes and silverware"", ""Free parking on premises"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Self check-in"", ""Freezer"", ""Coffee maker: drip coffee maker"", ""Free street parking"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Cleaning products"", ""Keypad"", ""Clothing storage: walk-in closet"", ""Stove"", ""Shared backyard \u2013 Fully fenced""]",1.0,1.0,Private room in home,Private room,
1,350,Kolkata,1,Carpet Area,Unfurnished,Bachelors/Family,7500,"This home is a gorgeous 100 year old Victorian  <br />This suite is located on the 2nd floor. All the comforts of home! Tv and mini fridge in room. <br />We supply towels, linens and starter toiletries. <br />A very clean and quiet setting makes  for a comfortable stay here at the Inn.<br /><br />We have a strict NO SMOKING NO VAPING in the house or on the property policy. You will be asked to vacate the premises if you cannot comply.",,https://a0.muscache.com/pictures/hosting/Hosting-22398196/original/3c9938db-fd88-4b90-8629-8da75d610f59.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hair dryer"", ""Dryer"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""TV with standard cable"", ""Dedicated workspace"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Backyard"", ""Patio or balcony"", ""Essentials"", ""Lock on bedroom door"", ""First aid kit"", ""Conditioner"", ""Free parking on premises"", ""Window AC unit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Keypad""]",1.0,1.0,Private room in home,Private room,
2,900,Kolkata,2,Carpet Area,Unfurnished,Bachelors/Family,15000,"Located in a huge Victorian, this beautiful suite comes furnished with a queen size bed, desk, dresser, TV, Wifi,  small fridge and Private bath.<br />We supply the towels, linens and starter toiletries.<br /><br />We have a strict NO SMOKING NO VAPING in the house or on the property policy. You will be asked to vacate the premises if you cannot comply.",,https://a0.muscache.com/pictures/hosting/Hosting-24606880/original/6359773b-016c-4cd2-bd1c-fcf966b24263.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hair dryer"", ""Dryer"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""TV with standard cable"", ""Dedicated workspace"", ""Microwave"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Pocket wifi"", ""Oven"", ""Backyard"", ""Essentials"", ""Lock on bedroom door"", ""Free parking on premises"", ""Window AC unit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free street parking"", ""Fire extinguisher"", ""Keypad"", ""Stove""]",1.0,1.0,Private room in guest suite,Private room,
